order_id,customer_id,order_date,category,quantity,unit_price,channel,revenue
13903,272,2024-06-26,clothing,2,57.91,web,115.82
13904,350,2024-12-25,electronics,4,16.95,web,67.8
13905,357,2023-07-05,clothing,2,12.31,app,24.62
13906,260,2024-04-09,home,3,29.91,web,89.73
13907,168,2024-07-16,electronics,3,45.26,web,135.78
13908,110,2023-10-01,electronics,2,49.62,web,99.24
13909,121,2023-07-03,clothing,2,21.66,web,43.32
13910,187,2023-10-28,toys,3,4.42,app,13.26
13911,260,2023-02-11,clothing,1,36.37,app,36.37
13912,229,2024-02-04,toys,4,12.01,app,48.04
13913,315,2023-05-18,clothing,5,10.79,web,53.95
13914,53,2023-09-09,books,4,7.54,app,30.16
13915,47,2024-12-09,books,1,25.38,web,25.38
13916,914,2023-03-21,clothing,3,35.36,web,106.08
13917,131,2024-06-15,books,5,9.64,web,48.2
13918,901,2023-07-22,books,4,27.5,web,110.0
13919,120,2023-05-14,books,4,39.62,store,158.48
13920,27,2024-02-20,clothing,4,22.04,web,88.16
13921,210,2023-09-06,toys,1,16.45,web,16.45
13922,82,2024-05-24,toys,4,14.56,app,58.24
13923,371,2024-10-11,clothing,2,9.73,app,19.46
13924,179,2024-06-17,books,1,30.23,store,30.23
13925,182,2024-06-14,clothing,4,40.92,app,163.68
13926,161,2024-04-18,electronics,4,18.27,store,73.08
13927,46,2023-07-21,clothing,1,11.52,app,11.52
13928,258,2023-12-13,clothing,4,24.37,app,97.48
13929,64,2024-12-15,books,4,7.98,web,31.92
13930,264,2024-02-06,books,2,44.97,web,89.94
13931,166,2024-03-14,toys,2,40.98,app,81.96
13932,352,2024-04-14,electronics,5,24.47,app,122.35
13933,215,2024-02-20,clothing,1,11.67,web,11.67
13934,367,2023-04-21,clothing,4,14.11,web,56.44
13935,11,2024-03-17,clothing,4,4.09,web,16.36
13936,300,2023-05-23,electronics,2,8.91,web,17.82
13937,231,2024-06-28,home,2,29.6,app,59.2
13938,70,2024-10-21,clothing,3,8.86,web,26.58
13939,44,2023-08-04,clothing,2,111.01,web,222.02
13940,304,2023-08-25,clothing,1,11.05,web,11.05
13941,155,2023-02-17,electronics,3,7.83,web,23.49
13942,32,2023-09-13,clothing,4,21.54,app,86.16
13943,287,2024-05-01,home,3,22.32,web,66.96
13944,120,2023-06-03,books,4,49.02,app,196.08
13945,124,2023-12-29,clothing,4,13.4,web,53.6
13946,34,2024-08-18,books,3,8.08,app,24.24
13947,175,2024-08-21,home,4,10.31,web,41.24
13948,377,2023-02-24,home,1,43.06,app,43.06
13949,355,2024-11-11,home,5,61.12,web,305.6
13950,137,2024-09-14,clothing,1,10.21,app,10.21
13951,127,2024-04-03,clothing,4,14.59,store,58.36
13952,358,2024-08-16,home,4,49.72,app,198.88
13953,305,2024-03-23,books,5,29.62,web,148.1
13954,85,2023-11-17,toys,2,10.27,web,20.54
13955,371,2024-04-21,home,2,6.36,web,
13956,377,2024-10-14,books,2,9.57,web,19.14
13957,141,2023-03-27,books,3,31.77,app,95.31
13958,369,2024-06-27,home,2,4.88,app,9.76
13959,274,2023-10-13,books,5,18.94,app,94.7
13960,362,2024-09-18,electronics,4,12.01,web,48.04
13961,159,2024-05-06,electronics,5,8.96,web,44.8
13962,165,2023-04-10,home,3,10.9,web,32.7
13963,208,2024-02-04,books,5,32.41,web,162.05
13964,109,2024-09-08,books,1,24.64,web,24.64
13965,222,2024-08-03,books,3,36.83,store,110.49
13966,210,2024-05-26,clothing,4,8.39,web,33.56
13967,78,2023-04-24,books,3,4.2,app,12.6
13968,370,2024-12-28,electronics,4,18.64,store,74.56
13969,44,2024-04-21,clothing,1,15.92,store,15.92
13970,364,2024-08-23,clothing,5,10.87,web,54.35
13971,222,2024-09-10,books,1,3.3,app,3.3
13972,199,2024-12-25,clothing,1,32.05,app,32.05
13973,355,2024-05-10,clothing,3,1.52,web,4.56
13974,187,2024-02-20,clothing,4,28.42,app,113.68
13975,125,2023-03-26,electronics,2,27.4,store,54.8
13976,66,2023-05-06,books,5,26.07,store,130.35
13977,284,2024-05-10,toys,2,15.25,store,30.5
13978,344,2024-11-10,electronics,4,2.61,app,10.44
13979,211,2024-09-18,home,1,4.45,app,4.45
13980,117,2024-09-18,books,4,8.24,web,32.96
13981,388,2023-05-15,clothing,4,70.51,app,282.04
13982,267,2023-12-12,books,1,34.5,app,34.5
13983,225,2024-04-09,clothing,5,13.89,web,69.45
13984,327,2024-04-09,electronics,4,9.83,store,39.32
13985,138,2024-01-07,home,3,17.86,web,53.58
13986,304,2024-11-19,electronics,5,31.61,app,158.05
13987,145,2023-07-08,electronics,5,20.43,app,102.15
13988,107,2024-09-08,electronics,2,5.28,web,10.56
13989,96,2023-12-07,home,5,50.62,web,253.1
13990,365,2024-04-26,home,5,23.6,app,118.0
13991,333,2023-11-24,books,1,10.71,app,10.71
13992,86,2023-10-10,electronics,4,21.3,web,85.2
13993,29,2024-03-07,toys,5,42.43,web,212.15
13994,64,2024-02-11,electronics,1,21.86,web,21.86
13995,127,2024-07-08,electronics,1,22.86,store,22.86
13996,252,2023-03-23,books,4,54.78,web,219.12
13997,275,2023-04-09,books,1,9.76,web,9.76
13998,47,2023-10-25,toys,2,7.48,web,14.96
13999,188,2023-06-21,clothing,3,11.3,web,33.9
14000,215,2024-06-16,books,5,32.27,store,161.35
14001,107,2024-04-25,home,4,35.39,app,141.56
14002,301,2023-05-11,home,2,18.71,app,37.42
14003,246,2023-04-28,books,3,8.35,store,25.05
14004,302,2024-09-13,electronics,3,68.31,store,204.93
14005,289,2024-05-06,electronics,2,6.49,store,12.98
14006,370,2024-10-18,books,3,11.4,store,34.2
14007,278,2024-05-05,electronics,4,9.36,app,37.44
14008,330,2023-11-10,books,1,38.43,store,38.43
14009,211,2023-09-24,books,5,14.27,app,71.35
14010,98,2024-09-05,home,4,61.33,store,245.32
14011,38,2024-12-24,books,4,31.21,store,124.84
14012,202,2023-12-02,clothing,3,7.81,app,23.43
14013,330,2023-12-29,clothing,2,12.76,web,25.52
14014,241,2023-11-06,home,4,10.73,store,42.92
14015,11,2024-12-05,clothing,5,49.76,app,248.8
14016,99,2023-04-26,books,1,32.36,store,32.36
14017,182,2023-06-06,books,2,4.62,web,9.24
14018,166,2024-08-29,electronics,5,25.03,app,125.15
14019,288,2024-11-16,electronics,5,15.64,store,78.2
14020,73,2023-08-12,books,5,5.93,web,29.65
14021,153,2024-03-10,clothing,1,8.49,web,8.49
14022,222,2023-08-19,home,1,13.83,store,13.83
14023,910,2024-12-24,clothing,5,2.8,app,14.0
14024,382,2023-03-21,home,5,19.63,app,98.15
14025,158,2024-03-25,books,2,17.6,app,35.2
14026,138,2024-03-20,clothing,2,13.42,app,26.84
14027,392,2024-11-13,clothing,3,16.93,web,50.79
14028,356,2024-03-02,electronics,1,13.73,store,13.73
14029,293,2023-10-03,clothing,5,6.69,app,33.45
14030,257,2024-01-11,toys,5,9.85,store,49.25
14031,301,2024-04-19,electronics,4,8.83,store,35.32
14032,293,2024-09-17,books,1,27.22,web,27.22
14033,346,2023-02-23,books,3,7.01,store,21.03
14034,299,2024-06-16,clothing,3,10.57,web,31.71
14035,269,2024-03-15,electronics,4,16.8,store,67.2
14036,387,2023-06-19,clothing,1,4.86,app,4.86
14037,388,2023-10-21,books,3,11.42,web,34.26
14038,172,2024-02-24,books,5,16.75,app,83.75
14039,920,2024-08-30,books,1,18.61,store,18.61
14040,163,2024-09-11,books,5,21.55,store,107.75
14041,103,2024-01-14,clothing,3,8.86,web,26.58
14042,86,2024-06-03,books,1,6.79,app,6.79
14043,50,2024-02-02,toys,4,11.21,web,44.84
14044,151,2024-05-23,books,4,19.03,web,76.12
14045,400,2024-12-20,electronics,1,12.92,web,12.92
14046,134,2023-04-02,books,3,6.67,app,20.01
14047,380,2024-10-16,home,2,95.86,web,191.72
14048,45,2023-06-07,electronics,5,8.66,app,43.3
14049,61,2024-11-14,books,2,5.64,store,11.28
14050,68,2023-11-17,toys,1,9.36,app,9.36
14051,227,2023-05-30,electronics,3,32.81,web,98.43
14052,915,2023-03-05,toys,5,25.93,store,129.65
14053,85,2024-10-09,books,2,68.54,app,137.08
14054,138,2024-06-23,books,5,7.32,app,
14055,352,2023-11-27,home,2,12.91,store,25.82
14056,220,2024-11-14,clothing,5,36.98,web,184.9
14057,143,2024-09-19,electronics,3,7.1,web,21.3
14058,175,2023-06-04,clothing,3,41.58,web,124.74
14059,304,2024-01-23,home,4,16.91,web,67.64
14060,150,2024-04-26,clothing,3,8.68,web,26.04
14061,274,2024-05-12,clothing,2,4.17,app,8.34
14062,331,2024-01-19,electronics,2,24.97,web,49.94
14063,24,2023-07-26,electronics,2,53.57,app,107.14
14064,310,2023-07-15,books,3,21.59,web,64.77
14065,390,2023-06-17,toys,3,22.58,web,67.74
14066,34,2024-01-03,electronics,4,20.31,app,81.24
14067,34,2024-02-26,toys,2,34.39,web,68.78
14068,254,2024-11-23,books,2,43.87,store,87.74
14069,279,2023-05-12,clothing,5,1.64,web,8.2
14070,191,2023-12-30,clothing,5,12.73,web,63.65
14071,386,2024-04-13,electronics,5,10.03,web,50.15
14072,53,2023-11-29,electronics,2,19.12,app,38.24
14073,49,2023-02-23,books,2,11.98,app,23.96
14074,5,2024-05-18,clothing,4,23.48,web,93.92
14075,339,2023-06-20,books,1,21.48,app,21.48
14076,38,2024-07-02,electronics,5,3.55,store,17.75
14077,249,2023-08-12,books,2,2.88,web,5.76
14078,384,2024-05-19,home,2,30.12,web,60.24
14079,22,2023-05-30,clothing,4,8.46,web,33.84
14080,49,2024-04-08,toys,2,65.04,app,130.08
14081,360,2023-04-24,books,3,32.52,web,97.56
14082,115,2023-08-28,books,5,3.93,app,19.65
14083,175,2024-07-19,books,1,8.69,app,8.69
14084,240,2023-08-08,electronics,1,19.92,web,19.92
14085,296,2023-11-21,books,4,11.51,web,46.04
14086,76,2023-12-01,books,1,14.32,store,14.32
14087,361,2023-07-29,clothing,4,6.78,app,27.12
14088,320,2024-03-11,electronics,2,21.68,store,43.36
14089,38,2023-09-02,home,2,16.7,app,33.4
14090,45,2024-02-05,home,2,30.1,web,60.2
14091,292,2024-08-09,clothing,1,15.82,app,15.82
14092,195,2024-07-11,books,5,9.94,app,49.7
14093,187,2023-07-09,clothing,3,18.35,app,55.05
14094,90,2024-05-26,books,2,21.98,app,43.96
14095,294,2024-07-18,clothing,3,16.47,app,49.41
14096,48,2024-02-28,books,2,43.93,web,87.86
14097,154,2024-06-25,toys,3,6.9,web,20.7
14098,298,2023-11-21,clothing,1,34.02,app,34.02
14099,908,2023-03-20,clothing,5,6.2,app,31.0
14100,88,2024-03-10,home,4,27.73,app,110.92
14101,263,2024-10-27,home,2,3.18,web,6.36
14102,27,2024-01-04,books,3,12.95,store,38.85
14103,111,2024-03-01,clothing,3,35.27,web,105.81
14104,40,2024-05-17,home,1,11.8,app,11.8
14105,343,2024-09-10,books,4,15.13,web,60.52
14106,173,2024-01-10,electronics,3,20.3,web,60.9
14107,368,2023-09-11,home,4,2.53,web,10.12
14108,17,2024-04-17,home,2,20.61,app,41.22
14109,288,2024-05-28,electronics,5,7.56,app,37.8
14110,213,2024-05-15,books,4,34.4,web,137.6
14111,286,2024-03-28,books,2,14.89,web,29.78
14112,399,2024-12-31,home,3,19.98,web,59.94
14113,902,2023-08-09,toys,5,6.19,web,30.95
14114,343,2023-09-10,books,1,30.27,app,30.27
14115,87,2024-09-19,toys,1,15.55,web,15.55
14116,314,2023-06-08,electronics,5,4.75,web,23.75
14117,395,2024-08-23,books,1,10.52,app,10.52
14118,143,2023-07-24,electronics,2,27.01,app,54.02
14119,145,2024-05-15,toys,5,17.57,web,87.85
14120,198,2024-09-20,electronics,4,27.83,web,111.32
14121,287,2024-09-30,toys,2,11.79,web,23.58
14122,103,2024-03-29,home,3,41.5,web,124.5
14123,66,2023-07-04,home,4,48.64,web,194.56
14124,119,2023-09-25,clothing,2,3.87,web,7.74
14125,267,2024-06-12,clothing,4,25.22,web,100.88
14126,18,2024-04-22,electronics,5,52.84,app,264.2
14127,383,2023-08-21,electronics,4,23.09,app,92.36
14128,230,2024-03-07,clothing,4,15.23,store,60.92
14129,44,2024-11-19,books,2,5.45,store,10.9
14130,299,2023-03-13,clothing,5,12.28,web,61.4
14131,119,2024-03-02,electronics,3,10.48,store,31.44
14132,317,2024-02-22,clothing,3,31.86,app,95.58
14133,363,2024-09-17,electronics,5,34.94,app,174.7
14134,208,2023-07-31,electronics,2,13.79,app,27.58
14135,77,2023-06-06,electronics,1,7.37,web,7.37
14136,195,2023-12-07,electronics,1,2.87,web,2.87
14137,236,2023-09-11,clothing,3,25.22,app,75.66
14138,149,2024-10-14,electronics,3,23.56,app,70.68
14139,318,2024-07-19,clothing,1,2.96,web,2.96
14140,112,2023-11-02,clothing,4,23.88,web,95.52
14141,347,2023-10-10,electronics,1,31.65,app,31.65
14142,181,2023-02-10,clothing,4,1.74,app,6.96
14143,242,2023-04-04,electronics,3,7.03,app,21.09
14144,24,2024-02-25,books,5,115.26,web,576.3
14145,87,2024-05-06,home,2,16.75,web,33.5
14146,181,2024-08-10,clothing,4,99.18,app,396.72
14147,305,2023-04-19,toys,5,19.19,web,95.95
14148,901,2023-05-24,toys,5,38.85,web,
14149,30,2024-02-24,books,3,12.62,app,37.86
14150,387,2023-04-03,home,3,9.46,web,28.38
14151,128,2024-09-08,books,4,4.5,app,18.0
14152,909,2023-12-07,books,3,24.92,web,74.76
14153,19,2024-03-15,clothing,4,8.21,web,32.84
14154,210,2024-07-31,clothing,3,7.53,app,22.59
14155,321,2024-01-17,toys,5,4.66,web,
14156,145,2023-03-24,toys,5,16.71,web,83.55
14157,903,2023-07-10,books,2,29.95,web,59.9
14158,382,2023-10-02,home,1,13.48,web,13.48
14159,137,2023-05-26,toys,4,12.57,app,50.28
14160,2,2024-01-27,clothing,1,55.53,app,55.53
14161,73,2023-02-14,clothing,1,4.49,web,4.49
14162,14,2023-05-13,clothing,5,69.58,web,347.9
14163,281,2024-08-14,clothing,5,5.56,app,27.8
14164,59,2023-04-30,electronics,1,14.89,app,14.89
14165,198,2023-02-22,books,5,22.02,app,110.1
14166,78,2023-12-10,books,5,35.92,app,179.6
14167,358,2024-09-24,toys,5,4.57,web,22.85
14168,122,2023-07-21,books,2,18.74,app,37.48
14169,288,2023-11-05,electronics,2,10.04,app,20.08
14170,242,2024-07-18,clothing,4,36.38,web,145.52
14171,155,2024-10-30,books,1,9.94,web,9.94
14172,314,2023-08-29,toys,5,3.48,web,17.4
14173,48,2023-05-21,books,5,22.01,app,110.05
14174,294,2023-07-23,clothing,5,16.02,web,80.1
14175,75,2024-08-21,toys,3,67.98,store,203.94
14176,34,2023-09-24,home,5,35.47,web,177.35
14177,400,2024-09-28,toys,3,8.14,web,24.42
14178,71,2024-01-12,home,2,35.78,store,71.56
14179,110,2023-11-20,books,3,17.76,app,53.28
14180,5,2024-06-22,home,2,29.08,web,58.16
14181,280,2024-12-19,clothing,1,8.96,app,8.96
14182,314,2024-07-09,books,3,12.14,app,36.42
14183,9,2023-06-28,clothing,4,27.66,app,110.64
14184,214,2023-09-16,home,4,29.48,app,117.92
14185,350,2023-04-20,electronics,3,3.05,app,9.15
14186,325,2024-03-20,home,5,26.13,app,130.65
14187,332,2024-12-11,clothing,5,8.37,app,41.85
14188,29,2023-09-09,books,1,19.84,app,19.84
14189,117,2023-07-30,books,4,4.38,store,17.52
14190,215,2024-11-11,books,4,33.33,store,133.32
14191,211,2023-02-20,books,5,28.23,app,141.15
14192,313,2023-06-29,electronics,5,8.5,app,
14193,380,2023-11-03,electronics,1,22.68,app,22.68
14194,296,2024-11-18,books,2,15.97,web,31.94
14195,199,2024-12-25,electronics,4,26.68,store,106.72
14196,244,2024-10-18,electronics,2,5.44,web,10.88
14197,2,2024-09-11,toys,5,6.23,web,31.15
14198,186,2023-02-21,clothing,3,9.16,web,27.48
14199,47,2023-04-09,toys,4,15.78,app,63.12
14200,302,2024-10-18,clothing,5,60.67,web,303.35
14201,323,2023-10-10,books,4,18.88,web,75.52
14202,920,2023-05-25,home,3,35.03,web,105.09
14203,191,2024-02-11,clothing,1,8.16,store,
14204,36,2024-11-06,clothing,5,10.4,store,52.0
14205,58,2024-08-11,electronics,2,9.58,web,19.16
14206,375,2023-11-20,books,2,14.03,app,28.06
14207,81,2023-06-15,electronics,4,28.03,web,112.12
14208,150,2024-07-21,electronics,1,12.57,app,12.57
14209,56,2023-04-05,home,3,12.91,web,38.73
14210,338,2023-04-22,home,4,26.17,store,104.68
14211,125,2024-06-28,books,5,10.96,web,54.8
14212,154,2023-06-10,books,2,8.85,app,17.7
14213,307,2023-02-15,clothing,4,12.57,app,50.28
14214,247,2024-12-25,books,5,70.81,app,354.05
14215,246,2024-01-27,clothing,3,33.26,web,99.78
14216,21,2024-08-02,books,5,75.05,app,375.25
14217,91,2024-06-09,books,4,5.8,app,23.2
14218,114,2024-08-30,toys,2,22.47,web,44.94
14219,917,2024-05-12,clothing,4,12.21,web,48.84
14220,93,2024-06-12,home,4,12.81,app,51.24
14221,154,2024-01-24,clothing,4,4.79,web,19.16
14222,80,2023-05-24,books,1,46.53,app,46.53
14223,196,2024-07-31,clothing,4,4.49,store,17.96
14224,1,2024-01-05,clothing,5,33.5,web,167.5
14225,332,2024-03-20,toys,3,12.0,store,36.0
14226,365,2023-09-01,electronics,3,7.93,app,23.79
14227,203,2024-08-30,clothing,1,7.66,app,7.66
14228,349,2024-07-13,clothing,2,17.12,web,34.24
14229,3,2024-03-13,books,5,12.27,store,61.35
14230,181,2023-06-08,clothing,5,16.5,app,82.5
14231,71,2023-11-30,electronics,1,3.36,app,3.36
14232,162,2023-07-31,books,4,3.15,store,12.6
14233,175,2024-03-25,books,1,3.83,web,3.83
14234,280,2023-03-20,books,4,31.25,web,125.0
14235,331,2023-11-25,clothing,5,52.38,web,261.9
14236,389,2024-12-18,toys,3,13.32,store,39.96
14237,124,2023-06-27,electronics,3,29.82,store,89.46
14238,285,2024-01-12,books,2,21.7,web,43.4
14239,346,2023-12-27,books,5,41.89,app,209.45
14240,165,2024-09-29,toys,5,43.13,app,215.65
14241,232,2024-11-25,clothing,2,6.12,web,12.24
14242,284,2024-09-07,toys,4,19.18,web,76.72
14243,33,2024-03-18,clothing,3,32.63,store,97.89
14244,257,2023-11-22,clothing,2,32.74,web,65.48
14245,224,2024-06-24,home,4,30.37,app,121.48
14246,128,2023-03-08,electronics,3,16.02,app,48.06
14247,917,2024-05-06,toys,3,28.25,web,84.75
14248,34,2023-09-08,clothing,5,5.28,app,26.4
14249,393,2023-12-20,toys,5,5.49,app,27.45
14250,263,2024-04-30,electronics,2,54.97,app,109.94
14251,25,2023-11-13,electronics,4,39.28,app,157.12
14252,75,2023-08-27,electronics,3,58.33,web,174.99
14253,323,2023-06-19,electronics,3,14.54,web,43.62
14254,81,2023-11-09,electronics,2,7.52,web,15.04
14255,20,2023-02-11,books,5,14.16,app,70.8
14256,226,2024-09-25,electronics,1,77.51,web,77.51
14257,920,2024-09-27,electronics,3,8.41,store,25.23
14258,157,2024-05-21,books,3,14.31,app,42.93
14259,183,2023-08-14,clothing,2,43.56,store,87.12
14260,320,2024-07-21,electronics,2,17.54,web,35.08
14261,247,2024-03-21,clothing,1,12.06,app,12.06
14262,112,2023-08-05,clothing,1,30.1,store,30.1
14263,226,2023-12-21,books,2,11.23,web,22.46
14264,190,2023-03-29,electronics,1,24.09,app,24.09
14265,7,2023-04-18,clothing,4,2.38,web,9.52
14266,45,2023-10-22,home,3,4.05,store,12.15
14267,250,2023-02-25,books,5,13.64,app,68.2
14268,62,2024-10-01,clothing,5,47.82,store,239.1
14269,318,2024-11-21,electronics,4,14.42,web,57.68
14270,203,2023-09-19,home,3,15.77,app,47.31
14271,36,2023-10-12,clothing,4,20.08,web,80.32
14272,393,2024-07-23,books,1,11.83,web,11.83
14273,346,2023-09-08,clothing,2,4.54,store,9.08
14274,264,2024-08-04,toys,4,28.53,web,114.12
14275,308,2023-04-01,clothing,4,20.34,app,81.36
14276,275,2024-02-09,books,1,21.63,web,21.63
14277,6,2023-02-03,clothing,3,6.74,store,20.22
14278,256,2024-06-23,electronics,2,55.77,app,111.54
14279,101,2024-06-21,toys,4,11.66,app,46.64
14280,391,2023-12-20,clothing,4,51.64,app,206.56
14281,169,2024-10-13,books,2,3.04,web,6.08
14282,291,2024-05-11,toys,5,11.69,store,58.45
14283,62,2023-07-29,clothing,3,55.61,web,166.83
14284,196,2024-03-20,electronics,2,14.67,web,29.34
14285,44,2023-12-11,clothing,3,2.31,app,6.93
14286,168,2024-06-04,toys,5,7.63,web,38.15
14287,232,2024-04-10,home,2,20.58,web,41.16
14288,261,2024-07-30,books,2,51.86,app,103.72
14289,164,2023-05-28,home,3,13.06,app,39.18
14290,66,2023-02-16,clothing,2,39.5,store,79.0
14291,273,2023-10-18,books,2,22.55,web,45.1
14292,5,2023-03-23,clothing,3,11.83,app,35.49
14293,334,2024-01-09,electronics,1,30.86,app,
14294,279,2023-10-09,books,5,35.46,store,177.3
14295,320,2024-04-27,clothing,1,13.07,app,13.07
14296,903,2024-05-19,electronics,4,9.25,store,37.0
14297,135,2024-12-19,books,3,4.51,app,13.53
14298,220,2023-02-08,home,2,22.97,store,45.94
14299,261,2024-01-14,home,1,10.37,app,10.37
14300,242,2024-08-12,electronics,2,24.97,web,49.94
14301,262,2023-07-31,toys,2,20.78,web,41.56
14302,389,2024-09-27,clothing,1,21.8,web,21.8
14303,200,2024-05-03,electronics,4,14.42,app,57.68
14304,356,2024-01-12,home,4,5.93,web,23.72
14305,261,2023-04-22,electronics,3,24.0,web,72.0
14306,323,2024-03-05,clothing,1,32.15,web,32.15
14307,136,2023-02-04,clothing,3,105.64,app,316.92
14308,136,2023-09-07,clothing,4,10.22,store,40.88
14309,386,2023-10-22,home,4,7.11,web,28.44
14310,344,2023-04-01,home,2,6.46,web,12.92
14311,209,2023-03-21,books,1,15.8,app,15.8
14312,190,2024-10-15,clothing,3,31.26,app,93.78
14313,104,2024-01-01,books,2,33.54,app,67.08
14314,86,2023-04-06,clothing,4,57.69,store,230.76
14315,94,2023-09-17,clothing,3,22.38,app,67.14
14316,389,2024-03-23,books,4,6.3,web,25.2
14317,110,2024-10-18,books,2,19.92,store,39.84
14318,185,2023-12-10,clothing,2,3.07,web,6.14
14319,282,2023-06-05,home,3,12.47,web,37.41
14320,267,2024-01-04,electronics,4,11.71,web,46.84
14321,318,2024-05-31,clothing,5,23.76,web,118.8
14322,157,2023-05-01,toys,5,23.38,app,116.9
14323,138,2024-04-18,books,1,9.1,web,9.1
14324,208,2023-09-30,electronics,4,9.32,store,37.28
14325,262,2024-12-28,home,2,17.31,store,34.62
14326,917,2023-12-04,books,2,24.07,store,48.14
14327,243,2024-03-05,clothing,5,29.62,app,148.1
14328,317,2024-06-09,clothing,1,11.15,app,11.15
14329,382,2024-08-19,toys,3,15.81,web,47.43
14330,2,2023-03-11,home,4,7.15,app,28.6
14331,105,2023-10-04,home,5,7.22,app,36.1
14332,2,2023-02-08,clothing,3,3.5,store,10.5
14333,373,2023-03-23,electronics,1,9.91,web,9.91
14334,160,2023-12-31,electronics,3,45.74,app,137.22
14335,240,2023-11-11,electronics,4,51.09,web,204.36
14336,200,2024-06-20,clothing,3,25.89,web,77.67
14337,311,2024-05-16,clothing,5,36.76,store,183.8
14338,152,2024-11-08,books,4,31.44,store,125.76
14339,6,2023-07-29,home,5,18.89,web,94.45
14340,148,2024-02-19,books,4,2.34,web,9.36
14341,194,2023-05-09,books,1,100.74,app,100.74
14342,168,2023-11-26,home,1,13.93,web,13.93
14343,113,2023-04-15,clothing,3,13.88,app,41.64
14344,40,2024-11-02,electronics,5,52.91,app,264.55
14345,12,2024-02-06,home,3,18.69,web,56.07
14346,376,2023-03-23,electronics,1,123.29,store,123.29
14347,28,2023-09-23,electronics,4,8.46,web,33.84
14348,164,2024-07-24,home,4,37.68,web,150.72
14349,33,2024-07-19,clothing,1,13.51,app,13.51
14350,46,2024-07-07,books,4,17.82,app,71.28
14351,267,2024-04-23,electronics,3,8.13,app,24.39
14352,381,2024-12-21,electronics,1,9.94,app,9.94
14353,144,2024-11-18,books,1,46.17,store,46.17
14354,308,2023-11-09,toys,3,24.89,web,74.67
14355,322,2024-12-18,clothing,2,23.07,web,46.14
14356,265,2024-05-25,books,2,4.46,app,8.92
14357,359,2023-02-01,toys,5,4.56,app,22.8
14358,77,2024-07-07,toys,2,7.86,app,15.72
14359,31,2023-07-15,books,3,11.98,web,35.94
14360,189,2024-09-24,books,3,15.15,app,45.45
14361,221,2023-07-20,electronics,5,21.18,web,105.9
14362,154,2024-01-02,clothing,5,37.26,web,186.3
14363,381,2024-10-08,books,1,53.31,web,53.31
14364,51,2024-08-03,home,2,19.21,app,38.42
14365,385,2023-05-04,books,4,8.36,app,33.44
14366,175,2024-12-14,clothing,4,29.48,app,117.92
14367,344,2023-11-20,books,1,19.06,web,19.06
14368,156,2024-02-07,clothing,2,23.89,web,47.78
14369,210,2023-03-10,clothing,1,43.16,web,43.16
14370,284,2023-02-20,toys,1,12.06,web,12.06
14371,196,2024-01-01,books,5,52.72,app,263.6
14372,361,2023-10-08,home,5,5.26,app,26.3
14373,222,2023-02-27,clothing,1,29.45,store,29.45
14374,8,2023-04-03,home,5,9.77,app,48.85
14375,330,2024-06-22,clothing,2,19.68,web,39.36
14376,204,2024-03-18,electronics,5,21.39,web,106.95
14377,278,2024-01-29,books,5,12.42,store,62.1
14378,134,2024-03-04,clothing,3,9.85,app,29.55
14379,289,2024-12-30,clothing,1,8.33,web,8.33
14380,298,2023-12-21,clothing,1,20.69,store,20.69
14381,920,2024-12-22,electronics,5,27.32,web,136.6
14382,151,2023-08-29,electronics,4,70.56,web,282.24
14383,91,2024-08-03,clothing,1,13.4,app,13.4
14384,199,2024-04-16,clothing,5,4.81,web,24.05
14385,286,2023-08-24,clothing,2,24.0,web,48.0
14386,199,2023-04-24,electronics,1,4.09,web,4.09
14387,356,2023-04-20,clothing,4,59.23,app,236.92
14388,398,2024-05-04,home,3,30.16,store,90.48
14389,907,2023-05-21,clothing,1,7.34,store,7.34
14390,52,2024-04-10,electronics,3,4.63,app,13.89
14391,101,2024-05-29,books,4,8.25,app,33.0
14392,122,2024-07-01,electronics,2,25.15,web,50.3
14393,383,2023-05-06,clothing,5,8.89,app,44.45
14394,323,2023-04-27,electronics,2,29.81,app,59.62
14395,51,2023-08-18,electronics,2,34.83,app,69.66
14396,181,2024-01-07,home,4,10.41,web,41.64
14397,384,2023-04-06,toys,4,33.34,app,133.36
14398,86,2024-01-10,home,5,43.22,app,216.1
14399,229,2023-03-09,clothing,2,25.86,app,51.72
14400,285,2023-05-10,books,1,25.44,web,25.44
14401,27,2023-10-31,electronics,4,10.49,web,41.96
14402,179,2024-03-08,books,5,83.48,web,
14403,379,2023-11-18,electronics,3,7.5,web,22.5
14404,5,2024-06-10,home,3,11.54,web,34.62
14405,262,2023-06-15,home,3,34.84,app,104.52
14406,361,2023-04-09,clothing,2,12.17,web,24.34
14407,178,2024-11-06,books,1,12.93,web,12.93
14408,107,2023-12-03,clothing,5,5.53,app,27.65
14409,300,2024-04-01,clothing,4,11.3,app,45.2
14410,152,2024-06-17,clothing,4,113.48,app,453.92
14411,138,2023-08-24,toys,3,12.33,web,36.99
14412,108,2023-03-18,books,2,45.75,app,91.5
14413,397,2024-09-07,books,2,11.03,app,22.06
14414,308,2024-05-24,electronics,2,7.01,app,14.02
14415,58,2024-02-23,books,3,8.82,store,26.46
14416,123,2024-09-29,clothing,1,29.38,web,29.38
14417,370,2023-12-09,home,2,2.87,app,5.74
14418,343,2023-03-07,electronics,5,64.31,web,321.55
